date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-03-04,11.62,Entertainment,Movies,Movie tickets,AMC Theaters,expense,3
2024-03-05,798.97,Housing,HOA Fees,Property maintenance,Landlord,expense,3
2024-03-05,8.78,Subscription,Subscription,Administration hope data amount.,"Castro, Zhang and Smith",expense,3
2024-03-06,101.15,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,3
2024-03-07,27.29,Food & Dining,Groceries,Coffee,Uber Eats,expense,3
2024-03-07,16.89,Shopping,Clothing,Online purchase,Best Buy,expense,3
2024-03-07,43.74,Bank Fee,Bank Fee,Project region himself.,Thomas-Trujillo,expense,3
2024-03-11,116.93,Utilities,Gas,Electric bill,Verizon,expense,3
2024-03-11,7.08,Shopping,Electronics,Online purchase,Macys,expense,3
2024-03-13,3.13,Entertainment,Gaming,Movie tickets,Netflix,expense,3
2024-03-15,2035.52,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-03-15,1298.39,Freelance,Freelance,Freelance project payment,Client A,income,3
2024-03-16,81.74,Healthcare,Insurance Premium,Doctor visit,Dental Associates,expense,3
2024-03-16,15.07,Bank Fee,Bank Fee,Modern magazine suggest deal.,Boyd Ltd,expense,3
2024-03-17,8.92,Subscription,Subscription,Work hundred matter.,Best Ltd,expense,3
2024-03-19,13.28,Subscription,Subscription,Think last.,Brock-Swanson,expense,3
2024-03-20,29.86,Transportation,Gas,Car payment,Metro,expense,3
2024-03-20,5.28,Entertainment,Music,Subscription,Netflix,expense,3
2024-03-20,5.63,Shopping,Personal Care,Retail shopping,CVS,expense,3
2024-03-24,361.05,Travel,Flights,Flight booking,Southwest Airlines,expense,3
2024-03-25,15.59,ATM Fee,ATM Fee,Interesting some indeed move language.,"Hawkins, Ortiz and Ward",expense,3
2024-03-26,32.82,Transportation,Public Transit,Car payment,Uber,expense,3
2024-03-27,35.58,Transportation,Public Transit,Car payment,Chevron,expense,3
2024-03-27,33.0,Subscription,Subscription,Moment though fire research.,Anderson Group,expense,3
2024-03-28,8.23,Food & Dining,Restaurants,Dinner,Starbucks,expense,3
2024-03-28,6.7,ATM Fee,ATM Fee,Sea computer firm western whose.,Thomas PLC,expense,3
2024-03-30,103.06,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,3
2024-03-31,14.52,Shopping,Electronics,Online purchase,Macys,expense,3
2024-04-01,1911.59,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-04-02,25.03,Transportation,Car Payment,Parking fee,Lyft,expense,3
2024-04-04,6.64,Entertainment,Gaming,Subscription,AMC Theaters,expense,3
2024-04-04,34.74,Other,Other,Population time.,Arnold-Richards,expense,3
2024-04-07,22.54,Bank Fee,Bank Fee,Issue hold.,Fitzgerald and Sons,expense,3
2024-04-11,808.28,Housing,HOA Fees,Mortgage payment,Home Depot,expense,3
2024-04-11,7.03,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,3
2024-04-11,9.05,Entertainment,Sports,Subscription,Spotify,expense,3
2024-04-12,99.48,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,3
2024-04-12,74.15,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,3
2024-04-13,9.81,Entertainment,Streaming,Concert,PlayStation Store,expense,3
2024-04-15,1992.81,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-04-15,25.34,Food & Dining,Fast Food,Grocery shopping,DoorDash,expense,3
2024-04-16,788.61,Housing,Maintenance,Rent payment,Home Depot,expense,3
2024-04-16,23.05,Shopping,Electronics,Retail shopping,Target,expense,3
2024-04-16,6.72,Subscription,Subscription,Son admit.,"Sparks, Aguilar and Davis",expense,3
2024-04-17,810.92,Housing,Property Tax,Property maintenance,Property Manager,expense,3
2024-04-17,9.19,Other,Other,Read few sure yes.,"Estrada, Cantrell and Landry",expense,3
2024-04-18,12.9,Food & Dining,Fast Food,Dinner,Chipotle,expense,3
2024-04-18,20.53,Transportation,Car Payment,Car payment,Shell,expense,3
2024-04-18,28.57,Other,Other,Report even matter.,"Anderson, Palmer and Miller",expense,3
2024-04-19,17.95,Food & Dining,Restaurants,Grocery shopping,McDonalds,expense,3
2024-04-21,19.15,Shopping,Clothing,Online purchase,Walgreens,expense,3
2024-04-23,96.08,Utilities,Internet,Phone bill,Water Company,expense,3
2024-04-24,8.84,Entertainment,Music,Movie tickets,Steam,expense,3
2024-04-24,12.28,Shopping,Clothing,Online purchase,Walgreens,expense,3
2024-04-25,33.26,Transportation,Gas,Gas fill-up,Honda Finance,expense,3
2024-04-25,72.51,Healthcare,Insurance Premium,Insurance,CVS Pharmacy,expense,3
2024-04-29,22.16,Shopping,Personal Care,Online purchase,Amazon,expense,3
2024-05-01,2029.77,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-05-01,546.25,Freelance,Freelance,Freelance project payment,Upwork,income,3
2024-05-01,11.7,Food & Dining,Groceries,Coffee,Starbucks,expense,3
2024-05-02,19.06,Transportation,Parking,Car payment,Uber,expense,3
2024-05-02,15.1,Shopping,Personal Care,Retail shopping,Target,expense,3
2024-05-03,20.35,Transportation,Public Transit,Car payment,Lyft,expense,3
2024-05-03,282.86,Travel,Hotels,Vacation expense,Hertz,expense,3
2024-05-04,7.17,Food & Dining,Fast Food,Coffee,Safeway,expense,3
2024-05-05,85.41,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,3
2024-05-07,18.51,Food & Dining,Delivery,Grocery shopping,Starbucks,expense,3
2024-05-07,8.2,Shopping,Personal Care,Retail shopping,Target,expense,3
2024-05-08,742.68,Housing,Property Tax,Rent payment,Landlord,expense,3
2024-05-09,126.79,Utilities,Gas,Electric bill,Comcast,expense,3
2024-05-09,16.5,Shopping,Home Goods,Retail shopping,Target,expense,3
2024-05-10,5.97,Entertainment,Movies,Movie tickets,AMC Theaters,expense,3
2024-05-11,12.86,Entertainment,Movies,Subscription,Steam,expense,3
2024-05-13,98.89,Healthcare,Insurance Premium,Prescription,CVS Pharmacy,expense,3
2024-05-13,44.67,Subscription,Subscription,Realize ground actually.,Medina Inc,expense,3
2024-05-14,13.07,Food & Dining,Delivery,Grocery shopping,Starbucks,expense,3
2024-05-15,1941.19,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-05-16,7.15,Entertainment,Sports,Movie tickets,Steam,expense,3
2024-05-16,6.1,ATM Fee,ATM Fee,Miss town wall garden.,"Smith, Gordon and Sanchez",expense,3
2024-05-16,24.4,Subscription,Subscription,Hard keep about.,West-Morgan,expense,3
2024-05-19,13.08,Shopping,Electronics,Retail shopping,CVS,expense,3
2024-05-20,14.8,Transportation,Car Payment,Parking fee,Uber,expense,3
2024-05-21,18.76,Shopping,Electronics,Personal items,Walgreens,expense,3
2024-05-21,97.89,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,3
2024-05-22,10.18,Entertainment,Sports,Movie tickets,PlayStation Store,expense,3
2024-05-22,36.2,ATM Fee,ATM Fee,Down most science law.,Bishop and Sons,expense,3
2024-05-22,44.72,ATM Fee,ATM Fee,Alone place.,"Edwards, Valencia and Dixon",expense,3
2024-05-22,40.04,ATM Fee,ATM Fee,Free central sell camera.,Rhodes Group,expense,3
2024-05-23,23.32,Transportation,Car Payment,Gas fill-up,Lyft,expense,3
2024-05-26,3.45,Entertainment,Movies,Concert,Netflix,expense,3
2024-05-26,9.21,Other,Other,Here power.,Scott-Hunt,expense,3
2024-05-28,11.55,Food & Dining,Delivery,Grocery shopping,Chipotle,expense,3
2024-05-28,10.83,Entertainment,Music,Concert,Netflix,expense,3
2024-05-29,3.86,Shopping,Personal Care,Personal items,Target,expense,3
2024-05-29,40.37,Bank Fee,Bank Fee,Want rock.,Washington-Esparza,expense,3
2024-05-30,34.08,Transportation,Car Payment,Parking fee,Chevron,expense,3
2024-05-30,22.67,ATM Fee,ATM Fee,Scientist every board tell.,Jones Inc,expense,3
2024-05-30,34.35,Subscription,Subscription,During force rock.,"Moore, Griffin and Rodriguez",expense,3
2024-06-01,1994.66,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-06-01,9.77,Entertainment,Music,Concert,PlayStation Store,expense,3
2024-06-01,5.08,Bank Fee,Bank Fee,Number since economy.,"Reyes, Murphy and Lang",expense,3
2024-06-01,32.15,Subscription,Subscription,Detail style.,Delacruz-Mayo,expense,3
2024-06-02,87.17,Utilities,Electric,Internet bill,Verizon,expense,3
2024-06-04,15.6,Transportation,Public Transit,Parking fee,Uber,expense,3
2024-06-04,19.81,Shopping,Books,Online purchase,Target,expense,3
2024-06-06,10.24,Food & Dining,Restaurants,Coffee,McDonalds,expense,3
2024-06-07,778.22,Housing,Maintenance,Property maintenance,Landlord,expense,3
2024-06-07,11.7,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,3
2024-06-07,11.65,Subscription,Subscription,It visit stay.,Gill PLC,expense,3
2024-06-08,8.87,Food & Dining,Coffee,Lunch,Safeway,expense,3
2024-06-08,14.92,ATM Fee,ATM Fee,Than main understand difficult.,"Flowers, Knight and Lucas",expense,3
2024-06-08,48.26,Subscription,Subscription,Discussion impact minute what.,Pena PLC,expense,3
2024-06-09,12.88,Transportation,Car Payment,Gas fill-up,Chevron,expense,3
2024-06-09,49.21,Other,Other,Recent speech run election.,Jones-Cole,expense,3
2024-06-10,17.16,Shopping,Electronics,Personal items,CVS,expense,3
2024-06-10,67.68,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,3
2024-06-10,41.79,Bank Fee,Bank Fee,Improve number whatever line seven.,"Fox, Miller and Hanson",expense,3
2024-06-14,23.82,Food & Dining,Restaurants,Lunch,Safeway,expense,3
2024-06-15,1944.13,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-06-15,86.63,Utilities,Electric,Electric bill,Verizon,expense,3
2024-06-16,15.02,Food & Dining,Delivery,Coffee,McDonalds,expense,3
2024-06-16,20.11,Shopping,Home Goods,Retail shopping,Target,expense,3
2024-06-16,211.65530682068368,Travel,Flights,Hotel stay,Marriott,expense,3
2024-06-17,26.33,Other,Other,Candidate stop foreign.,Sosa-Buck,expense,3
2024-06-18,81.34,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,3
2024-06-19,11.64,Other,Other,Let why environment improve.,Drake Inc,expense,3
2024-06-20,13.63,Entertainment,Movies,Concert,AMC Theaters,expense,3
2024-06-20,10.06,ATM Fee,ATM Fee,Trial raise sense church.,"Romero, Foster and Lyons",expense,3
2024-06-21,16.36,Bank Fee,Bank Fee,According environment meeting.,Blake-Proctor,expense,3
2024-06-22,24.31,ATM Fee,ATM Fee,Born whatever.,Howard LLC,expense,3
2024-06-23,751.82,Housing,Rent,Property maintenance,Wells Fargo,expense,3
2024-06-25,763.72,Housing,Property Tax,Rent payment,Home Depot,expense,3
2024-06-25,7.08,Food & Dining,Delivery,Dinner,Starbucks,expense,3
2024-06-25,68.05,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,3
2024-06-26,6.56,Entertainment,Sports,Movie tickets,Steam,expense,3
2024-06-27,30.61,Transportation,Uber/Lyft,Car payment,Shell,expense,3
2024-06-27,8.61,Entertainment,Movies,Subscription,Spotify,expense,3
2024-06-27,12.29,Subscription,Subscription,Foot memory consider.,Smith-Lopez,expense,3
2024-06-27,47.57,Bank Fee,Bank Fee,Stage news receive news.,Smith-Hughes,expense,3
2024-06-28,15.27,Transportation,Car Payment,Gas fill-up,Uber,expense,3
2024-06-29,4.97,Entertainment,Streaming,Concert,Netflix,expense,3
2024-06-30,79.77,Utilities,Water,Internet bill,Water Company,expense,3
2024-06-30,5.19,Shopping,Home Goods,Online purchase,Macys,expense,3
2024-07-01,1928.63,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-07-02,751.91,Housing,Property Tax,Mortgage payment,Wells Fargo,expense,3
2024-07-02,15.26,Food & Dining,Coffee,Coffee,DoorDash,expense,3
2024-07-02,11.05,ATM Fee,ATM Fee,Another rate wear.,"Kane, Lee and White",expense,3
2024-07-03,12.62,Food & Dining,Fast Food,Dinner,Chipotle,expense,3
2024-07-03,62.98,Healthcare,Dental,Insurance,Kaiser Permanente,expense,3
2024-07-05,16.72,Shopping,Books,Online purchase,Target,expense,3
2024-07-06,27.79,Transportation,Uber/Lyft,Car payment,Honda Finance,expense,3
2024-07-07,21.06,Transportation,Gas,Parking fee,Lyft,expense,3
2024-07-10,10.81,Food & Dining,Delivery,Lunch,Chipotle,expense,3
2024-07-10,5.78,Entertainment,Gaming,Concert,Spotify,expense,3
2024-07-11,6.61,Shopping,Books,Retail shopping,Macys,expense,3
2024-07-11,98.25,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,3
2024-07-15,1996.54,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-07-16,24.22,Transportation,Uber/Lyft,Gas fill-up,Uber,expense,3
2024-07-16,18.26,Transportation,Parking,Gas fill-up,Shell,expense,3
2024-07-18,72.56,Utilities,Internet,Phone bill,Comcast,expense,3
2024-07-18,46.44,Subscription,Subscription,Account race enough career.,"Cole, Macias and Martinez",expense,3
2024-07-19,8.09,Entertainment,Sports,Concert,AMC Theaters,expense,3
2024-07-20,745.41,Housing,Maintenance,Rent payment,Landlord,expense,3
2024-07-20,18.46,Food & Dining,Restaurants,Grocery shopping,Safeway,expense,3
2024-07-21,7.76,Other,Other,Serve happen guy field.,Becker and Sons,expense,3
2024-07-22,4.34,Entertainment,Movies,Subscription,AMC Theaters,expense,3
2024-07-23,4.33,Entertainment,Streaming,Subscription,AMC Theaters,expense,3
2024-07-24,8.64,Shopping,Books,Personal items,Best Buy,expense,3
2024-07-27,6.25,Transportation,Public Transit,Gas fill-up,Lyft,expense,3
2024-07-27,27.22,Bank Fee,Bank Fee,Argue indeed.,"Wheeler, Silva and Jacobson",expense,3
2024-07-28,3.57,Entertainment,Movies,Subscription,Netflix,expense,3
2024-07-29,3.75,Shopping,Home Goods,Online purchase,Best Buy,expense,3
2024-07-30,18.97,Transportation,Car Payment,Car payment,Uber,expense,3
2024-07-30,8.04,Entertainment,Music,Movie tickets,Steam,expense,3
2024-07-31,24.16,Bank Fee,Bank Fee,According recognize move.,Henderson-Pugh,expense,3
2024-08-01,1898.33,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-08-01,22.803911374893648,Shopping,Personal Care,Personal items,CVS,expense,3
2024-08-02,20.17,Other,Other,Authority into.,"Terry, Hart and Harris",expense,3
2024-08-03,794.32,Housing,HOA Fees,Property maintenance,Landlord,expense,3
2024-08-03,6.15,Food & Dining,Restaurants,Lunch,Chipotle,expense,3
2024-08-03,12.44,Bank Fee,Bank Fee,Senior decision never few environmental.,Black and Sons,expense,3
2024-08-04,70.03,Utilities,Gas,Electric bill,PG&E,expense,3
2024-08-04,12.94,Subscription,Subscription,Goal head agreement box.,Rogers Ltd,expense,3
2024-08-07,87.69,Utilities,Phone,Electric bill,Verizon,expense,3
2024-08-07,9.98,Entertainment,Sports,Movie tickets,Spotify,expense,3
2024-08-07,38.05,ATM Fee,ATM Fee,Draw gun know.,"Doyle, Vazquez and Marshall",expense,3
2024-08-09,25.81,Transportation,Gas,Gas fill-up,Lyft,expense,3
2024-08-09,15.690223553341209,Shopping,Clothing,Retail shopping,Amazon,expense,3
2024-08-10,103.83,Utilities,Electric,Internet bill,Comcast,expense,3
2024-08-12,10.94,Other,Other,Factor summer.,"George, Colon and Dixon",expense,3
2024-08-13,12.97,Entertainment,Music,Subscription,Steam,expense,3
2024-08-13,78.23,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,3
2024-08-14,4.64,Food & Dining,Fast Food,Grocery shopping,Whole Foods,expense,3
2024-08-14,10.13,Transportation,Parking,Gas fill-up,Honda Finance,expense,3
2024-08-14,17.14,Subscription,Subscription,Member model grow something.,"Leon, Taylor and Hurley",expense,3
2024-08-15,2035.09,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-08-15,28.59,Transportation,Gas,Car payment,Metro,expense,3
2024-08-16,13.51,Entertainment,Sports,Movie tickets,Netflix,expense,3
2024-08-18,24.86,Food & Dining,Delivery,Grocery shopping,McDonalds,expense,3
2024-08-19,43.9,Other,Other,Hour likely relationship home.,"Wilson, Chapman and Gill",expense,3
2024-08-21,3.71,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,3
2024-08-23,21.52,Transportation,Public Transit,Gas fill-up,Chevron,expense,3
2024-08-23,20.774799757469072,Shopping,Personal Care,Retail shopping,Amazon,expense,3
2024-08-24,6.22,Entertainment,Sports,Movie tickets,Netflix,expense,3
2024-08-24,37.95,Subscription,Subscription,Budget war stop.,Phillips-Watson,expense,3
2024-08-25,146.8666480719366,Travel,Car Rental,Flight booking,Southwest Airlines,expense,3
2024-08-26,14.54,Entertainment,Movies,Subscription,Netflix,expense,3
2024-08-27,19.75,Other,Other,Box trouble artist.,Fowler PLC,expense,3
2024-08-28,9.87422339409518,Shopping,Books,Online purchase,Best Buy,expense,3
2024-08-29,790.15,Housing,Mortgage,Mortgage payment,Bank of America,expense,3
2024-08-29,12.552178842672966,Shopping,Personal Care,Online purchase,Walgreens,expense,3
2024-08-29,49.38,Bank Fee,Bank Fee,Focus you run money.,Arnold LLC,expense,3
2024-08-31,43.36,Subscription,Subscription,Senior officer simply recognize.,Walker-Palmer,expense,3
2024-09-01,1949.08,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-09-02,18.30919319908688,Shopping,Personal Care,Personal items,Walgreens,expense,3
2024-09-03,13.69,Other,Other,Whose enjoy accept pattern at.,Schwartz Group,expense,3
2024-09-06,741.06,Housing,Mortgage,Mortgage payment,Wells Fargo,expense,3
2024-09-07,13.43,Food & Dining,Coffee,Lunch,Starbucks,expense,3
2024-09-07,19.31,Transportation,Uber/Lyft,Gas fill-up,Lyft,expense,3
2024-09-07,85.06,Utilities,Phone,Electric bill,Verizon,expense,3
2024-09-10,10.81,Bank Fee,Bank Fee,Beat environmental visit want hard.,"Martinez, Jones and Knox",expense,3
2024-09-11,11.219099698667284,Shopping,Home Goods,Personal items,Macys,expense,3
2024-09-12,4.388543730708969,Shopping,Clothing,Online purchase,Macys,expense,3
2024-09-14,10.9,Other,Other,Remain child the benefit development.,Hodge LLC,expense,3
2024-09-15,1896.26,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-09-18,5.886783122644559,Shopping,Electronics,Online purchase,Macys,expense,3
2024-09-18,12.27,Other,Other,Want subject stand way.,Taylor PLC,expense,3
2024-09-18,28.27,ATM Fee,ATM Fee,Table life general bag activity.,"Cooper, Jimenez and Gutierrez",expense,3
2024-09-20,11.61,Transportation,Public Transit,Gas fill-up,Uber,expense,3
2024-09-21,744.97,Housing,Rent,Rent payment,Home Depot,expense,3
2024-09-21,77.97,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,3
2024-09-24,4.16,Food & Dining,Coffee,Dinner,DoorDash,expense,3
2024-09-24,10.22,Entertainment,Streaming,Concert,PlayStation Store,expense,3
2024-09-26,13.49,Transportation,Uber/Lyft,Gas fill-up,Uber,expense,3
2024-09-26,6.34,Entertainment,Streaming,Movie tickets,AMC Theaters,expense,3
2024-09-28,11.52,Food & Dining,Delivery,Dinner,Whole Foods,expense,3
2024-09-28,103.49,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,3
2024-09-28,43.15,Bank Fee,Bank Fee,Four business peace.,"Logan, George and Reynolds",expense,3
2024-09-29,9.46,Transportation,Uber/Lyft,Gas fill-up,Lyft,expense,3
2024-09-29,11.35,Entertainment,Streaming,Concert,Netflix,expense,3
2024-09-29,22.75672273262796,Shopping,Electronics,Online purchase,Amazon,expense,3
2024-09-30,11.41,ATM Fee,ATM Fee,Hard keep.,Trujillo and Sons,expense,3
2024-09-30,49.13,Subscription,Subscription,Front third traditional boy.,Christian Ltd,expense,3
2024-10-01,1967.76,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-10-01,1686.96,Freelance,Freelance,Freelance project payment,Client A,income,3
2024-10-01,23.8,Food & Dining,Coffee,Grocery shopping,McDonalds,expense,3
2024-10-01,21.81,Shopping,Personal Care,Personal items,Walgreens,expense,3
2024-10-01,29.0,Bank Fee,Bank Fee,Information new give support consider.,Smith-Robertson,expense,3
2024-10-02,30.01,Transportation,Car Payment,Parking fee,Honda Finance,expense,3
2024-10-02,99.68,Utilities,Gas,Phone bill,Comcast,expense,3
2024-10-05,27.07,Food & Dining,Coffee,Dinner,Safeway,expense,3
2024-10-05,8.77,Food & Dining,Coffee,Coffee,Whole Foods,expense,3
2024-10-05,18.38,Subscription,Subscription,Nothing middle help I.,Lopez and Sons,expense,3
2024-10-06,26.16,Subscription,Subscription,Each how whom tough increase.,Wiggins Inc,expense,3
2024-10-07,8.37,Food & Dining,Coffee,Lunch,Uber Eats,expense,3
2024-10-09,18.69,Shopping,Clothing,Retail shopping,Macys,expense,3
2024-10-10,21.47,Shopping,Electronics,Retail shopping,CVS,expense,3
2024-10-11,24.68,Food & Dining,Groceries,Coffee,Starbucks,expense,3
2024-10-12,30.31,Transportation,Gas,Car payment,Honda Finance,expense,3
2024-10-12,13.0,Entertainment,Streaming,Concert,AMC Theaters,expense,3
2024-10-14,12.95,Bank Fee,Bank Fee,Last even much.,"Lopez, Grant and Washington",expense,3
2024-10-15,1885.21,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-10-15,1203.76,Freelance,Freelance,Freelance project payment,Client A,income,3
