date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-07-13,37.35,Bank Fee,Bank Fee,Appear again like.,King Ltd,expense,5
2024-07-14,1191.0,Housing,Property Tax,Rent payment,Property Manager,expense,5
2024-07-15,2832.78,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-07-15,30.18,Shopping,Books,Online purchase,CVS,expense,5
2024-07-16,1101.15,Housing,Rent,Property maintenance,Property Manager,expense,5
2024-07-16,10.0,Food & Dining,Fast Food,Coffee,Chipotle,expense,5
2024-07-18,110.09,Utilities,Water,Internet bill,AT&T,expense,5
2024-07-18,40.03,Other,Other,Brother somebody account.,Hansen Group,expense,5
2024-07-18,19.19,Other,Other,Agree reality keep.,Reynolds-Ellison,expense,5
2024-07-19,10.25,Shopping,Electronics,Personal items,Walgreens,expense,5
2024-07-21,21.67,Food & Dining,Delivery,Coffee,Uber Eats,expense,5
2024-07-21,103.61,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,5
2024-07-23,21.38,ATM Fee,ATM Fee,Answer remember reflect group.,James PLC,expense,5
2024-07-25,17.91,Other,Other,Certainly condition account.,Carrillo and Sons,expense,5
2024-07-27,56.0,Transportation,Car Payment,Car payment,Honda Finance,expense,5
2024-07-29,152.55,Healthcare,Doctor Visit,Prescription,CVS Pharmacy,expense,5
2024-07-29,11.24,Subscription,Subscription,Door first list if president.,Butler-Nichols,expense,5
2024-07-31,9.06,Entertainment,Sports,Subscription,AMC Theaters,expense,5
2024-07-31,46.83,Other,Other,Policy mean.,"Stephens, Kemp and Murray",expense,5
2024-08-01,2985.52,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-08-01,144.06,Healthcare,Doctor Visit,Insurance,CVS Pharmacy,expense,5
2024-08-02,45.1,Transportation,Uber/Lyft,Parking fee,Chevron,expense,5
2024-08-04,12.549203036442774,Shopping,Electronics,Personal items,Best Buy,expense,5
2024-08-05,45.72,Other,Other,Hard she effort coach discussion.,"Keller, Butler and Davis",expense,5
2024-08-06,9.95,ATM Fee,ATM Fee,Arrive let green simple.,Robinson-Russell,expense,5
2024-08-06,30.77,Subscription,Subscription,Suffer heart democratic.,Lynch Group,expense,5
2024-08-07,216.6890748961066,Travel,Car Rental,Flight booking,Southwest Airlines,expense,5
2024-08-08,123.02,Healthcare,Doctor Visit,Prescription,Kaiser Permanente,expense,5
2024-08-08,8.41,Bank Fee,Bank Fee,Customer sister eight religious approach.,"Hardin, Riley and Elliott",expense,5
2024-08-10,11.31,Food & Dining,Groceries,Coffee,Safeway,expense,5
2024-08-10,44.08,Transportation,Uber/Lyft,Car payment,Shell,expense,5
2024-08-10,42.76,Transportation,Car Payment,Car payment,Lyft,expense,5
2024-08-10,40.94,Subscription,Subscription,State between.,Thompson-Frederick,expense,5
2024-08-12,8.69,Food & Dining,Coffee,Coffee,DoorDash,expense,5
2024-08-14,36.34,Food & Dining,Delivery,Coffee,Whole Foods,expense,5
2024-08-14,39.25,Transportation,Parking,Gas fill-up,Lyft,expense,5
2024-08-15,2932.23,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-08-15,541.18,Freelance,Freelance,Freelance project payment,Client A,income,5
2024-08-15,188.68,Utilities,Water,Electric bill,Verizon,expense,5
2024-08-15,14.43,Subscription,Subscription,Himself relate wife bag onto.,Gillespie-Trevino,expense,5
2024-08-15,44.04,Other,Other,Economy time.,Velez-Wilcox,expense,5
2024-08-16,10.35,Other,Other,Sign stage say group.,"Mendez, Wilson and Rojas",expense,5
2024-08-17,21.73,ATM Fee,ATM Fee,Back avoid add end rise.,Clark PLC,expense,5
2024-08-19,3.5,Entertainment,Gaming,Movie tickets,Netflix,expense,5
2024-08-19,14.08,Bank Fee,Bank Fee,Thought hospital their.,"Hutchinson, Lewis and Liu",expense,5
2024-08-20,3.37,Entertainment,Sports,Movie tickets,PlayStation Store,expense,5
2024-08-20,41.12449853054732,Shopping,Clothing,Personal items,Macys,expense,5
2024-08-20,32.93,ATM Fee,ATM Fee,Affect benefit test investment crime.,Watkins Inc,expense,5
2024-08-20,29.73,Bank Fee,Bank Fee,Mean certain poor.,York PLC,expense,5
2024-08-23,41.95,Other,Other,Institution dark write.,Donovan and Sons,expense,5
2024-08-24,1093.95,Housing,HOA Fees,Property maintenance,Landlord,expense,5
2024-08-24,7.2,Food & Dining,Groceries,Dinner,McDonalds,expense,5
2024-08-24,13.26,Entertainment,Streaming,Concert,Netflix,expense,5
2024-08-24,9.32,Other,Other,Information capital.,Johnson Ltd,expense,5
2024-08-25,114.14,Utilities,Internet,Phone bill,PG&E,expense,5
2024-08-26,39.64152418959728,Shopping,Electronics,Online purchase,Best Buy,expense,5
2024-08-28,42.79440241027258,Shopping,Home Goods,Personal items,CVS,expense,5
2024-08-29,16.19,Entertainment,Sports,Subscription,Steam,expense,5
2024-09-01,2799.42,Salary,Salary,Monthly salary payment,Finance Inc,income,5
2024-09-01,8.64860666066662,Shopping,Personal Care,Personal items,Walgreens,expense,5
2024-09-01,40.86,Subscription,Subscription,Believe scientist develop.,"Jackson, Murphy and Hernandez",expense,5
2024-09-02,107.63,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,5
2024-09-02,14.38,Bank Fee,Bank Fee,Hard make month establish.,"Jordan, Young and Patterson",expense,5
2024-09-03,551.72,Travel,Flights,Flight booking,Southwest Airlines,expense,5
2024-09-03,15.34,Subscription,Subscription,Attack up.,Jones Ltd,expense,5
2024-09-04,32.89,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,5
2024-09-04,26.7,Transportation,Public Transit,Car payment,Chevron,expense,5
2024-09-04,10.15,Subscription,Subscription,Until north public.,Thomas Group,expense,5
2024-09-06,5.06,Bank Fee,Bank Fee,Fight through environment.,"Fowler, Jones and Pineda",expense,5
2024-09-07,46.92,Transportation,Gas,Car payment,Shell,expense,5
2024-09-07,23.63,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,5
2024-09-07,23.90205702472417,Shopping,Personal Care,Personal items,Walgreens,expense,5
2024-09-07,21.75,ATM Fee,ATM Fee,Drive yourself.,Jones-Garcia,expense,5
2024-09-09,9.33,Entertainment,Music,Concert,Netflix,expense,5
2024-09-09,34.245491503619405,Shopping,Books,Personal items,Walgreens,expense,5
2024-09-10,44.52,ATM Fee,ATM Fee,Something whether sound over usually.,Taylor Ltd,expense,5
2024-09-11,1181.72,Housing,Rent,Rent payment,Property Manager,expense,5
2024-09-12,34.46,Food & Dining,Fast Food,Coffee,McDonalds,expense,5
2024-09-12,37.34,Food & Dining,Coffee,Lunch,Starbucks,expense,5
2024-09-12,139.45,Utilities,Water,Electric bill,Comcast,expense,5
2024-09-14,22.29,Other,Other,Nor development degree board.,Martinez-Campos,expense,5
2024-09-15,2991.41,Salary,Salary,Monthly salary payment,Finance Inc,income,5
2024-09-18,6.44,Entertainment,Gaming,Movie tickets,Steam,expense,5
2024-09-18,41.79,Subscription,Subscription,Church resource.,"Jimenez, Cobb and Salazar",expense,5
2024-09-19,142.14,Healthcare,Insurance Premium,Prescription,CVS Pharmacy,expense,5
2024-09-19,11.37,Subscription,Subscription,Difficult could establish.,"Li, Fields and Rivera",expense,5
2024-09-20,12.91,Entertainment,Sports,Concert,Steam,expense,5
2024-09-21,38.81,Food & Dining,Coffee,Coffee,Safeway,expense,5
2024-09-23,104.98,Utilities,Phone,Electric bill,Water Company,expense,5
2024-09-23,49.14,Other,Other,Character admit song.,Marshall Inc,expense,5
2024-09-24,42.89,Other,Other,Vote pass economic whole.,"Smith, Curtis and Clay",expense,5
2024-09-24,7.86,Bank Fee,Bank Fee,Both support show left.,Bradley-Chavez,expense,5
2024-09-25,10.6,Other,Other,Begin church state site.,Chan-Juarez,expense,5
