date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-02-26,9.09,Other,Other,Meeting include region yet.,"Lewis, Ruiz and Smith",expense,7
2024-02-29,39.75,Subscription,Subscription,President our.,Tate-Parker,expense,7
2024-03-01,5889.66,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-03-01,1240.49,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-03-01,29.32,Transportation,Car Payment,Gas fill-up,Chevron,expense,7
2024-03-01,18.58,Entertainment,Sports,Subscription,Netflix,expense,7
2024-03-01,22.59,Entertainment,Streaming,Subscription,Steam,expense,7
2024-03-03,27.81,Shopping,Electronics,Personal items,Best Buy,expense,7
2024-03-04,342.94,Utilities,Gas,Electric bill,AT&T,expense,7
2024-03-06,26.0,Food & Dining,Restaurants,Lunch,Chipotle,expense,7
2024-03-07,280.5,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,7
2024-03-09,15.77,Food & Dining,Delivery,Dinner,Starbucks,expense,7
2024-03-09,267.2,Healthcare,Insurance Premium,Prescription,CVS Pharmacy,expense,7
2024-03-11,2464.06,Housing,Property Tax,Rent payment,Property Manager,expense,7
2024-03-11,85.49,Transportation,Car Payment,Parking fee,Honda Finance,expense,7
2024-03-13,2272.88,Housing,HOA Fees,Property maintenance,Home Depot,expense,7
2024-03-14,5.65,Other,Other,Resource key including.,Le Inc,expense,7
2024-03-14,39.36,Other,Other,Make position which even.,Trevino-Thompson,expense,7
2024-03-15,5669.0,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-03-15,32.9,Entertainment,Sports,Movie tickets,PlayStation Store,expense,7
2024-03-16,16.18,Shopping,Personal Care,Retail shopping,CVS,expense,7
2024-03-16,28.36,Shopping,Books,Retail shopping,Macys,expense,7
2024-03-17,34.57,Shopping,Electronics,Retail shopping,Walgreens,expense,7
2024-03-17,32.92,ATM Fee,ATM Fee,Write help cold lot.,Barnett Group,expense,7
2024-03-18,14.24,Entertainment,Movies,Concert,Netflix,expense,7
2024-03-19,102.49,Transportation,Parking,Parking fee,Lyft,expense,7
2024-03-19,392.57,Utilities,Phone,Phone bill,Comcast,expense,7
2024-03-19,9.47,Entertainment,Music,Concert,Spotify,expense,7
2024-03-20,10.93,Entertainment,Gaming,Concert,Spotify,expense,7
2024-03-20,9.9,Subscription,Subscription,Budget today.,"Perez, Walker and Rodriguez",expense,7
2024-03-25,2277.73,Housing,Property Tax,Property maintenance,Property Manager,expense,7
2024-03-26,92.05,Transportation,Public Transit,Gas fill-up,Uber,expense,7
2024-03-26,67.09,Shopping,Books,Online purchase,Walgreens,expense,7
2024-03-26,31.29,Other,Other,Outside recently officer collection role.,Jones Inc,expense,7
2024-03-28,276.99,Utilities,Phone,Electric bill,Comcast,expense,7
2024-03-30,47.55,Food & Dining,Delivery,Lunch,Uber Eats,expense,7
2024-03-30,31.31,Bank Fee,Bank Fee,May civil ball effort.,Jones Ltd,expense,7
2024-03-31,17.77,ATM Fee,ATM Fee,Top teacher catch trip.,"Stark, Watkins and Schroeder",expense,7
2024-03-31,34.24,Subscription,Subscription,Common personal dream performance.,Wilson Ltd,expense,7
2024-04-01,6042.25,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-04-01,2422.48,Housing,Property Tax,Mortgage payment,Property Manager,expense,7
2024-04-02,236.87,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,7
2024-04-03,47.24,Food & Dining,Fast Food,Dinner,McDonalds,expense,7
2024-04-03,28.57,Bank Fee,Bank Fee,Last game name simple.,"Marshall, Collins and Brown",expense,7
2024-04-05,37.32,Food & Dining,Restaurants,Dinner,DoorDash,expense,7
2024-04-05,32.39,Transportation,Gas,Gas fill-up,Uber,expense,7
2024-04-05,41.85,Entertainment,Gaming,Subscription,Netflix,expense,7
2024-04-05,37.5,Entertainment,Gaming,Subscription,AMC Theaters,expense,7
2024-04-06,85.96,Transportation,Car Payment,Car payment,Honda Finance,expense,7
2024-04-07,42.08,Subscription,Subscription,Threat hope.,"Serrano, Hughes and Coleman",expense,7
2024-04-08,58.43,Shopping,Home Goods,Retail shopping,Amazon,expense,7
2024-04-08,27.62,Shopping,Personal Care,Personal items,Amazon,expense,7
2024-04-11,9.73,Entertainment,Music,Concert,AMC Theaters,expense,7
2024-04-11,43.6,Subscription,Subscription,Fire material budget loss.,Rodriguez-Hanson,expense,7
2024-04-12,19.31,Other,Other,Check group already body understand.,"Davis, Jacobs and Peterson",expense,7
2024-04-14,14.55,Shopping,Clothing,Retail shopping,CVS,expense,7
2024-04-14,263.51,Healthcare,Insurance Premium,Insurance,Kaiser Permanente,expense,7
2024-04-14,13.28,Subscription,Subscription,Total kid poor.,Murray PLC,expense,7
2024-04-15,6193.57,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-04-15,59.51,Food & Dining,Fast Food,Coffee,Uber Eats,expense,7
2024-04-16,115.28,Transportation,Gas,Car payment,Honda Finance,expense,7
2024-04-16,21.9,ATM Fee,ATM Fee,Wear far point.,"Smith, Jones and Barnes",expense,7
2024-04-18,55.68,Shopping,Electronics,Online purchase,Macys,expense,7
2024-04-18,54.45,Shopping,Books,Retail shopping,Target,expense,7
2024-04-20,34.93,Other,Other,Line minute miss her.,Dean PLC,expense,7
2024-04-21,26.62,Entertainment,Movies,Subscription,Steam,expense,7
2024-04-22,25.02,ATM Fee,ATM Fee,Every order remember.,"Ayala, Hopkins and Estrada",expense,7
2024-04-22,49.75,Other,Other,Television major support.,Rosales Ltd,expense,7
2024-04-23,27.29,Entertainment,Music,Concert,PlayStation Store,expense,7
2024-04-23,19.76,Entertainment,Sports,Concert,Spotify,expense,7
2024-04-23,28.7,Bank Fee,Bank Fee,Success sense film crime worry.,Taylor PLC,expense,7
2024-04-24,2388.54,Housing,Property Tax,Mortgage payment,Wells Fargo,expense,7
2024-04-24,57.56,Transportation,Car Payment,Car payment,Shell,expense,7
2024-04-24,376.94,Utilities,Electric,Internet bill,Comcast,expense,7
2024-04-26,2285.0,Housing,HOA Fees,Rent payment,Bank of America,expense,7
2024-04-26,53.97,Transportation,Parking,Gas fill-up,Lyft,expense,7
2024-04-26,48.77,Other,Other,Down up of student.,Keith Ltd,expense,7
2024-04-27,35.45,Transportation,Parking,Car payment,Honda Finance,expense,7
2024-04-30,41.64,Shopping,Home Goods,Online purchase,CVS,expense,7
2024-04-30,27.26,ATM Fee,ATM Fee,Late big.,Howard and Sons,expense,7
2024-05-01,6141.74,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-05-01,968.34,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-05-01,41.32,Entertainment,Streaming,Subscription,PlayStation Store,expense,7
2024-05-01,33.42,Shopping,Home Goods,Retail shopping,CVS,expense,7
2024-05-02,44.17,Bank Fee,Bank Fee,Bad be somebody.,"Mckee, Ryan and Hall",expense,7
2024-05-03,114.98,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,7
2024-05-03,328.14,Utilities,Water,Internet bill,AT&T,expense,7
2024-05-03,11.09,Entertainment,Streaming,Movie tickets,Spotify,expense,7
2024-05-03,12.8,ATM Fee,ATM Fee,Assume party degree fund.,Herrera and Sons,expense,7
2024-05-06,35.32,Food & Dining,Groceries,Coffee,Uber Eats,expense,7
2024-05-08,29.03,Bank Fee,Bank Fee,Hundred cost court able summer.,Warren-Walker,expense,7
2024-05-09,7.21,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-05-11,27.09,Transportation,Uber/Lyft,Car payment,Chevron,expense,7
2024-05-13,31.76,Transportation,Gas,Car payment,Lyft,expense,7
2024-05-13,22.79,Shopping,Personal Care,Retail shopping,CVS,expense,7
2024-05-13,58.26,Shopping,Electronics,Online purchase,Macys,expense,7
2024-05-13,180.81,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,7
2024-05-13,26.49,ATM Fee,ATM Fee,Question involve.,Thomas-Lucero,expense,7
2024-05-15,6064.79,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-05-15,61.57,Shopping,Home Goods,Personal items,Target,expense,7
2024-05-15,13.44,Shopping,Home Goods,Online purchase,Best Buy,expense,7
2024-05-16,61.25,Food & Dining,Fast Food,Grocery shopping,Safeway,expense,7
2024-05-16,249.05,Utilities,Internet,Phone bill,PG&E,expense,7
2024-05-17,2318.81,Housing,Property Tax,Rent payment,Home Depot,expense,7
2024-05-17,47.12,ATM Fee,ATM Fee,Kind year local a.,Alvarez-Robinson,expense,7
2024-05-18,92.74,Transportation,Uber/Lyft,Parking fee,Metro,expense,7
2024-05-18,35.65,Shopping,Clothing,Online purchase,Macys,expense,7
2024-05-19,2292.29,Housing,Rent,Property maintenance,Landlord,expense,7
2024-05-19,80.82,Food & Dining,Groceries,Lunch,Whole Foods,expense,7
2024-05-21,24.39,Entertainment,Movies,Movie tickets,Spotify,expense,7
2024-05-21,32.14,ATM Fee,ATM Fee,My idea group term western.,"Poole, Maddox and Mason",expense,7
2024-05-24,36.11,Food & Dining,Coffee,Lunch,Whole Foods,expense,7
2024-05-24,380.74,Utilities,Water,Internet bill,PG&E,expense,7
2024-05-26,43.49,Entertainment,Sports,Subscription,AMC Theaters,expense,7
2024-05-26,43.17,Entertainment,Sports,Concert,PlayStation Store,expense,7
2024-05-26,770.05,Travel,Flights,Hotel stay,Marriott,expense,7
2024-05-26,42.96,Bank Fee,Bank Fee,Community despite both nor return.,"Bowen, Johnson and Grant",expense,7
2024-05-27,29.89,Other,Other,Above decision sort.,Quinn-Gomez,expense,7
2024-05-27,28.16,Subscription,Subscription,Crime but understand.,Thompson-Thompson,expense,7
2024-05-31,43.53,Transportation,Public Transit,Parking fee,Shell,expense,7
2024-06-01,6125.46,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-06-01,365.35,Utilities,Phone,Internet bill,PG&E,expense,7
2024-06-02,19.34,Entertainment,Music,Concert,Spotify,expense,7
2024-06-02,47.66,ATM Fee,ATM Fee,Some than.,Watson LLC,expense,7
2024-06-02,42.72,ATM Fee,ATM Fee,Door sometimes deep then.,"Villa, Patterson and Peck",expense,7
2024-06-03,12.74,Bank Fee,Bank Fee,Main field company turn.,Myers-Zavala,expense,7
2024-06-04,42.23,Subscription,Subscription,Read night fall significant marriage.,Kane-Carpenter,expense,7
2024-06-05,258.73,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,7
2024-06-06,64.03,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,7
2024-06-07,29.58,Shopping,Electronics,Online purchase,Walgreens,expense,7
2024-06-08,61.81,Food & Dining,Coffee,Coffee,DoorDash,expense,7
2024-06-08,22.37,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,7
2024-06-09,316.46,Healthcare,Dental,Insurance,Kaiser Permanente,expense,7
2024-06-10,68.11,Transportation,Public Transit,Parking fee,Uber,expense,7
2024-06-10,286.2,Utilities,Gas,Phone bill,Verizon,expense,7
2024-06-10,7.73,Bank Fee,Bank Fee,Imagine soon me.,Walker LLC,expense,7
2024-06-11,2312.81,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-06-12,11.78,Entertainment,Movies,Concert,Netflix,expense,7
2024-06-13,115.39,Transportation,Public Transit,Parking fee,Chevron,expense,7
2024-06-14,18.99,Entertainment,Streaming,Subscription,Steam,expense,7
2024-06-14,47.66,Shopping,Electronics,Retail shopping,CVS,expense,7
2024-06-14,21.58,ATM Fee,ATM Fee,Myself left.,"Pruitt, Brooks and Austin",expense,7
2024-06-15,5744.76,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-06-15,34.05,Shopping,Books,Online purchase,Amazon,expense,7
2024-06-16,28.65,Transportation,Car Payment,Car payment,Lyft,expense,7
2024-06-16,12.5,ATM Fee,ATM Fee,Trip rise recent like brother.,Matthews-Keller,expense,7
2024-06-16,21.83,Subscription,Subscription,Product day growth.,Flores LLC,expense,7
2024-06-19,27.28,Food & Dining,Coffee,Dinner,Starbucks,expense,7
2024-06-19,35.21,ATM Fee,ATM Fee,Drop organization onto scene career.,"Henson, Adams and Andrews",expense,7
2024-06-21,43.34,Food & Dining,Coffee,Grocery shopping,Chipotle,expense,7
2024-06-21,242.82,Healthcare,Dental,Insurance,CVS Pharmacy,expense,7
2024-06-23,67.3,Transportation,Car Payment,Car payment,Chevron,expense,7
2024-06-24,25.76,Bank Fee,Bank Fee,Fire agency various material structure.,Benton-Nelson,expense,7
2024-06-25,34.78,Entertainment,Music,Subscription,Netflix,expense,7
2024-06-25,38.29,Entertainment,Music,Movie tickets,PlayStation Store,expense,7
2024-06-25,37.2,Shopping,Clothing,Retail shopping,Walgreens,expense,7
2024-06-25,21.44,ATM Fee,ATM Fee,Administration quickly.,Ramos-Owens,expense,7
2024-06-25,48.46,Subscription,Subscription,Necessary drug customer.,"Guerrero, Willis and Davis",expense,7
2024-06-27,39.38,Bank Fee,Bank Fee,Real girl summer.,Higgins and Sons,expense,7
2024-06-27,32.93,Other,Other,Lay daughter around development.,Romero-Mccoy,expense,7
2024-06-29,37.93,Shopping,Home Goods,Personal items,CVS,expense,7
2024-06-29,40.45,Other,Other,Space sign theory.,Ball PLC,expense,7
2024-06-30,104.82,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,7
2024-06-30,39.99,Shopping,Home Goods,Online purchase,Target,expense,7
2024-07-01,6033.17,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-07-01,2391.93,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-07-02,43.97,Shopping,Clothing,Personal items,Amazon,expense,7
2024-07-04,21.82,Shopping,Electronics,Online purchase,Walgreens,expense,7
2024-07-04,59.32,Shopping,Clothing,Online purchase,Best Buy,expense,7
2024-07-04,29.26,Other,Other,Her notice sell.,"Davis, Martinez and Calhoun",expense,7
2024-07-06,87.58,Transportation,Parking,Parking fee,Uber,expense,7
2024-07-06,30.63,Entertainment,Streaming,Subscription,PlayStation Store,expense,7
2024-07-06,45.06,Shopping,Clothing,Personal items,CVS,expense,7
2024-07-06,312.21,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,7
2024-07-06,21.53,Other,Other,History star camera.,"Brooks, Ochoa and Barr",expense,7
2024-07-06,13.45,ATM Fee,ATM Fee,List item serious.,White-Anthony,expense,7
2024-07-07,37.37,Entertainment,Movies,Movie tickets,PlayStation Store,expense,7
2024-07-07,250.4,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-07-07,32.21,ATM Fee,ATM Fee,Late off.,"Dominguez, Johnson and Smith",expense,7
2024-07-08,102.42,Transportation,Public Transit,Parking fee,Honda Finance,expense,7
2024-07-08,28.68,Other,Other,Data always act past.,"Riggs, Pope and Hughes",expense,7
2024-07-09,261.19,Utilities,Gas,Electric bill,Verizon,expense,7
2024-07-11,19.79,Entertainment,Music,Movie tickets,AMC Theaters,expense,7
2024-07-12,2307.48,Housing,Mortgage,Rent payment,Wells Fargo,expense,7
2024-07-12,27.77,Other,Other,Growth scene interest.,Pearson-Summers,expense,7
2024-07-13,18.47,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-07-15,5901.77,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-07-15,1047.77,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-07-15,72.99,Shopping,Home Goods,Retail shopping,Macys,expense,7
2024-07-15,23.74,Other,Other,Large stand.,Peters Group,expense,7
2024-07-16,27.18,Entertainment,Movies,Concert,Netflix,expense,7
2024-07-16,221.52,Healthcare,Insurance Premium,Prescription,Dental Associates,expense,7
2024-07-17,16.06,ATM Fee,ATM Fee,Citizen into growth should song.,Allen-Poole,expense,7
2024-07-18,33.85,Food & Dining,Groceries,Grocery shopping,Starbucks,expense,7
2024-07-18,41.03,Other,Other,Return young.,Johnson-Green,expense,7
2024-07-19,12.71,Bank Fee,Bank Fee,Report speak thing popular.,Jimenez PLC,expense,7
2024-07-21,2342.97,Housing,Rent,Property maintenance,Home Depot,expense,7
2024-07-21,39.77,Food & Dining,Fast Food,Grocery shopping,Uber Eats,expense,7
2024-07-22,71.21,Food & Dining,Coffee,Coffee,Starbucks,expense,7
2024-07-22,65.32,Transportation,Car Payment,Parking fee,Uber,expense,7
2024-07-24,60.31,Transportation,Public Transit,Gas fill-up,Lyft,expense,7
2024-07-26,37.02,Food & Dining,Delivery,Lunch,Starbucks,expense,7
2024-07-26,101.76,Transportation,Parking,Gas fill-up,Chevron,expense,7
2024-07-31,81.05,Food & Dining,Groceries,Grocery shopping,McDonalds,expense,7
2024-08-01,5999.5,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-08-03,19.14,ATM Fee,ATM Fee,Draw reach be hot.,"Dougherty, Pollard and Anderson",expense,7
2024-08-04,72.40582554545688,Shopping,Clothing,Retail shopping,Best Buy,expense,7
2024-08-05,42.24,Subscription,Subscription,Risk week prevent add.,Barnett PLC,expense,7
2024-08-06,18.36,Entertainment,Streaming,Concert,Steam,expense,7
2024-08-07,57.95,Food & Dining,Fast Food,Coffee,McDonalds,expense,7
2024-08-07,28.24,Entertainment,Sports,Subscription,Netflix,expense,7
2024-08-07,23.9139575039934,Shopping,Electronics,Retail shopping,Amazon,expense,7
2024-08-08,274.71,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,7
2024-08-08,16.8,Subscription,Subscription,Nature close group every.,Sweeney PLC,expense,7
2024-08-10,17.13,Bank Fee,Bank Fee,Brother after decade church.,Young-Clark,expense,7
2024-08-10,31.46,Subscription,Subscription,Hold speak finish really.,Robinson and Sons,expense,7
2024-08-11,2421.17,Housing,Rent,Rent payment,Home Depot,expense,7
2024-08-13,72.91,Food & Dining,Restaurants,Dinner,Chipotle,expense,7
2024-08-13,87.82,Transportation,Public Transit,Gas fill-up,Lyft,expense,7
2024-08-14,180.1,Healthcare,Dental,Insurance,Kaiser Permanente,expense,7
2024-08-15,5861.91,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-08-15,28.81,Entertainment,Streaming,Subscription,Spotify,expense,7
2024-08-15,168.25,Healthcare,Doctor Visit,Doctor visit,Dental Associates,expense,7
2024-08-17,33.76,Bank Fee,Bank Fee,Top deal.,Woods LLC,expense,7
2024-08-18,57.82,Transportation,Car Payment,Gas fill-up,Shell,expense,7
2024-08-20,297.86,Utilities,Phone,Internet bill,Comcast,expense,7
2024-08-20,81.43325714097314,Shopping,Electronics,Retail shopping,Target,expense,7
2024-08-22,255.18,Utilities,Gas,Phone bill,Verizon,expense,7
2024-08-24,23.41,Entertainment,Music,Movie tickets,Steam,expense,7
2024-08-24,54.65381812408039,Shopping,Home Goods,Personal items,Amazon,expense,7
2024-08-24,83.3435781495727,Shopping,Books,Retail shopping,CVS,expense,7
2024-08-24,44.66,Other,Other,Plan government range need.,"Edwards, Robinson and Edwards",expense,7
2024-08-26,38.98,Transportation,Uber/Lyft,Parking fee,Uber,expense,7
2024-08-26,30.6,Bank Fee,Bank Fee,Heavy know officer subject wear.,Clark-Ross,expense,7
2024-08-27,76.63,Food & Dining,Delivery,Grocery shopping,Safeway,expense,7
2024-08-27,88.66,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,7
2024-08-28,118.54,Transportation,Car Payment,Gas fill-up,Shell,expense,7
2024-08-30,46.31,Other,Other,Probably deal against benefit.,"Martinez, Lee and Church",expense,7
2024-08-31,266.75,Utilities,Water,Internet bill,PG&E,expense,7
2024-08-31,12.27,Bank Fee,Bank Fee,Heavy threat late rest.,Garcia Inc,expense,7
2024-09-01,6056.38,Salary,Salary,Monthly salary payment,Healthcare LLC,income,7
2024-09-01,536.92,Freelance,Freelance,Freelance project payment,Client A,income,7
2024-09-01,49.29560066093525,Shopping,Books,Online purchase,CVS,expense,7
2024-09-01,18.93,Other,Other,Staff less adult market.,Hill-Tucker,expense,7
2024-09-02,580.2,Travel,Vacation,Hotel stay,Marriott,expense,7
2024-09-02,25.97,Bank Fee,Bank Fee,Save fly.,Murphy Group,expense,7
2024-09-03,62.76103411179564,Shopping,Books,Online purchase,Walgreens,expense,7
2024-09-03,44.48,Other,Other,Else word.,Cooper PLC,expense,7
2024-09-05,283.29,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,7
2024-09-08,13.08,Other,Other,You herself.,Contreras-Jones,expense,7
2024-09-09,44.94,Food & Dining,Delivery,Grocery shopping,Uber Eats,expense,7
2024-09-09,68.22408626443709,Shopping,Home Goods,Retail shopping,Target,expense,7
2024-09-10,108.24,Transportation,Parking,Parking fee,Honda Finance,expense,7
2024-09-13,13.79,Subscription,Subscription,Market discussion.,Morgan-Cole,expense,7
2024-09-13,16.86,ATM Fee,ATM Fee,Able after gun not.,Moore-Watson,expense,7
2024-09-15,5729.01,Salary,Salary,Monthly salary payment,Finance Inc,income,7
2024-09-15,44.7,Food & Dining,Restaurants,Dinner,Whole Foods,expense,7
2024-09-16,2418.83,Housing,Mortgage,Mortgage payment,Bank of America,expense,7
2024-09-16,97.05,Transportation,Uber/Lyft,Car payment,Uber,expense,7
2024-09-21,81.86,Food & Dining,Coffee,Coffee,Uber Eats,expense,7
2024-09-21,43.7,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,7
2024-09-21,31.112606182740564,Shopping,Electronics,Retail shopping,Macys,expense,7
2024-09-22,106.14,Transportation,Gas,Car payment,Honda Finance,expense,7
2024-09-22,312.5,Healthcare,Insurance Premium,Doctor visit,CVS Pharmacy,expense,7
2024-09-22,24.87,ATM Fee,ATM Fee,Military them yard identify.,Rubio and Sons,expense,7
2024-09-23,71.50890653532171,Shopping,Home Goods,Retail shopping,Macys,expense,7
2024-09-23,31.007771493244245,Shopping,Clothing,Personal items,Walgreens,expense,7
2024-09-24,30.49,Entertainment,Music,Subscription,Netflix,expense,7
2024-09-26,2363.56,Housing,Property Tax,Property maintenance,Bank of America,expense,7
2024-09-26,414.05,Utilities,Phone,Electric bill,Verizon,expense,7
2024-09-27,38.9,Entertainment,Gaming,Concert,AMC Theaters,expense,7
2024-09-27,310.71,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,7
2024-09-28,23.48,Entertainment,Gaming,Movie tickets,AMC Theaters,expense,7
2024-09-28,46.33,ATM Fee,ATM Fee,Hope others thing until responsibility.,Willis-Neal,expense,7
2024-09-30,115.2,Transportation,Uber/Lyft,Car payment,Uber,expense,7
2024-10-01,6132.48,Salary,Salary,Monthly salary payment,Tech Corp,income,7
2024-10-01,21.13,Shopping,Personal Care,Retail shopping,Best Buy,expense,7
2024-10-02,319.93,Utilities,Phone,Electric bill,Water Company,expense,7
2024-10-05,62.82,Food & Dining,Groceries,Dinner,Starbucks,expense,7
2024-10-08,73.75,Transportation,Parking,Gas fill-up,Uber,expense,7
2024-10-09,76.32,Transportation,Gas,Parking fee,Lyft,expense,7
